start_node,cat_id,distance
18807,36,1.57422e-05
18807,36,0.0169251
18807,36,0.00733074
18807,36,0.0191385
18807,40,0.0176047
18807,44,0.0201011
18807,55,0.0126872
18808,0,0.00298814
18810,36,0.00569744
18810,36,0.00722211
18810,40,0.00561758
18810,40,0.00521225
18810,48,0.00617575
18812,36,0.00171776
18813,0,0.00333426
18813,0,0.00670843
18813,0,0.00123016
18813,36,0.00513717
18813,40,0.00314071
18813,50,0.00699414
18813,50,0.00295895
18814,44,0.000423275
18815,12,0.000392582
18815,54,0.00304744
18816,11,0.00338966
18816,44,0.0036892
18817,50,0.00157611
18818,12,0.0118891
18818,21,0.0088059
18818,21,0.0073234
18818,36,0.00330305
18818,40,0.0122021
18818,40,0.0120784
18818,44,0.00551132
18818,48,0.0088059
18818,54,0.00754771
18818,54,0.000559044
18821,54,0.00377212
18821,54,0.00256064
18821,60,0.00868101
18821,36,0.0158557
18821,60,0.00130928
18824,44,0.00689842
18824,54,0.00150996
18824,54,0.00432621
18828,55,0.01134
18828,60,0.0281953
18828,60,0.0367578
18828,60,0.0184348
18829,40,0.00846907
18830,16,0.000584397
18830,21,0.00117584
18830,36,0.00781715
18830,36,0.00527151
18830,36,0.000547365
18830,36,0.000712419
18830,36,0.00511597
18830,40,0.000490231
18830,48,0.00149643
18831,16,0.00437071
18831,21,0.00415913
18831,21,0.00889215
18831,36,0.00157822
18831,36,0.00235444
18831,36,0.00884204
18831,40,0.00554229
18831,44,0.012291
18831,44,0.00901743
18831,16,0.00448839
18831,43,0.0136886
18831,44,0.0136886
18831,44,0.0207294
18831,44,0.00338192
18831,44,0.00297431
18832,36,0.011233
18832,44,0.0112771
18832,50,0.0106305
18835,0,0.0325734
18835,38,0.0418399
18835,40,0.0517384
18835,43,0.00567783
18835,44,0.00489414
18835,48,0.00452304
18835,54,0.00919255
18835,55,0.015093
18835,61,0.0471303
18837,53,0.0869133
18837,60,0.037418
18838,57,0.00976522
18838,59,0.00462536
18839,45,0.0311655
18839,60,0.0407261
18841,43,0.0201015
18841,55,0.0273593
18841,60,0.022599
18842,44,0.0177224
18842,47,0.0178588
18842,60,0.0670077
18842,60,0.0254527
18843,40,0.0431466
18843,60,0.0153953
18845,58,0.00739125
18846,60,0.006133
18847,11,0.00161725
18847,11,0.00448149
18847,36,0.00861707
18847,36,0.00960788
18847,40,0.00102215
18847,43,0.00275684
18847,44,0.000896939
18847,44,0.00267962
18847,50,0.00136028
18847,50,0.00205354
18847,50,0.00340953
18847,50,0.00304784
18847,40,0.00505774
18847,40,0.00692979
18847,44,0.00112553
18847,50,0.00472563
18847,50,0.00424591
18847,50,0.00506463
18847,57,0.00259166
18848,36,0.0029023
18848,47,0.00568161
18849,11,0.0117
18849,16,0.0119692
18853,54,0.000213497
18853,50,0.0099164
18854,11,0.0164943
18854,36,0.00954441
18854,36,0.0245002
18854,55,0.0204108
18857,40,0.000247881
18857,50,0.000899432
18860,11,0.0161266
18860,17,0.0206498
18860,21,0.00950347
18860,36,0.0131097
18860,36,0.00659106
18860,36,0.00477304
18860,36,0.0212749
18860,36,0.0178867
18860,36,0.0108056
18860,40,0.0160209
18860,40,0.0181553
18860,40,0.0216475
18860,40,0.0188736
18860,40,0.0157062
18860,40,0.0109167
18860,40,0.00654568
18860,40,0.0145545
18860,40,0.00737439
18860,40,0.0154435
18860,40,0.0181589
18860,40,0.0159057
18860,44,0.0120517
18860,44,0.018141
18860,48,0.010451
18860,50,0.0191918
18860,50,0.0114827
18860,50,0.00285292
18860,60,0.021592
18860,60,0.00920375
18861,36,0.00995354
18861,40,0.012794
18864,54,0.00977852
18864,54,0.0106513
18865,50,0.000133239
18865,50,0.000133239
18867,54,0.0307838
18867,59,0.0414704
18867,60,0.0206207
18867,60,0.00958218
18867,38,0.0166636
18867,38,0.0334401
18867,57,0.0146724
18867,59,0.00310606
18867,60,0.0336199
18875,50,0.00818127
18880,44,0.00434486
18887,36,0.00217581
18891,11,0.00531822
18891,17,0.000665431
18891,36,0.012415
18891,40,0.011986
18891,40,0.00442143
18891,44,0.00836003
18891,44,0.00134772
18891,50,0.00455151
18891,50,0.00304165
18891,36,0.00373463
18891,36,0.000612443
18891,40,0.00212659
18891,44,0.00171095
18891,44,0.000403566
18891,50,0.00224331
18893,36,0.00122236
18893,40,0.00622531
18893,54,0.0038668
18893,14,0.00338728
18893,50,0.00060686
18893,60,0.00352153
18893,60,0.00100881
18893,60,0.00369843
18893,60,0.00308067
18893,60,0.00210262
18893,60,0.00277503
18893,11,0.0244248
18893,11,0.0221716
18893,11,0.0211989
18893,11,0.0200415
18893,16,0.0239446
18893,16,0.0185023
18893,16,0.0168523
18893,16,0.0160519
18893,16,0.0174064
18893,16,0.0173696
18893,16,0.0173696
18893,16,0.0175543
18893,16,0.0157936
18893,16,0.0141437
18893,33,0.00818504
18893,36,0.00107891
18893,36,0.0256094
18893,40,0.0235628
18893,40,0.018342
18893,40,0.0206819
18893,43,0.0192535
18893,44,0.0246587
18893,44,0.00171936
18893,49,0.0101442
18893,50,0.0191671
18893,50,0.0117057
18893,53,0.0054902
18893,58,0.00272071
18893,60,0.0159408
18893,60,0.000490825
18894,16,0.0130619
18894,16,0.00233718
18894,16,0.00791451
18894,30,0.00348546
18894,30,0.00442997
18894,36,0.00702639
18894,36,0.00324774
18894,40,0.00196305
18894,44,0.0072785
18894,50,0.0113093
18894,50,0.00769003
18895,6,0.00312139
18895,6,0.00239663
18895,40,0.00910851
18896,44,0.0131982
18899,16,0.00433747
18902,44,0.0108034
18903,6,0.00638895
18903,11,0.0153928
18903,11,0.0149085
18906,36,0.00826611
18906,40,0.0115835
18906,44,0.00209168
18906,50,0.0118626
18907,50,0.0116056
18909,40,0.00218264
18909,50,0.00322761
18910,12,0.00843956
18916,11,0.00583568
18916,21,0.0048154
18916,21,0.0182252
18916,36,0.00490526
18916,36,0.00517581
18916,36,0.0204619
18916,36,0.0158646
18916,36,0.010308
18916,40,0.00545359
18916,40,0.00723284
18916,40,0.00900277
18916,40,0.00846065
18916,44,0.0218972
18916,44,0.00421752
18916,48,0.00534204
18916,48,0.0048154
18916,48,0.0182252
18916,50,0.0211403
18916,50,0.00620328
18916,50,0.0131983
18916,50,0.0100457
18916,50,0.018947
18916,50,0.00508599
18916,50,0.0128648
18916,50,0.00819733
18916,55,0.0211124
18916,57,0.00964921
18916,60,0.0220656
18917,40,0.00763621
18917,40,0.00853225
18917,40,0.00129327
18917,50,0.00315284
18917,0,0.00181541
18917,36,0.000650801
18917,36,0.00597871
18917,40,0.0069215
18917,6,0.0108008
18917,6,0.0105123
18917,11,0.00384629
18917,15,0.00463806
18917,15,0.00439501
18917,31,0.0121597
18917,36,0.0098027
18917,36,0.00334188
18917,36,0.0032662
18917,36,0.0110967
18917,36,0.000122714
18917,40,0.0124946
18917,40,0.000587266
18917,40,0.00413795
18917,44,0.00119549
18917,44,0.000387438
18917,44,0.00565348
18917,44,0.00565995
18917,50,0.00398363
18917,50,0.00495032
18917,50,0.0035071
18917,50,0.00152271
18917,50,0.00128397
18918,0,0.0195756
18918,21,0.0165109
18918,36,0.0255785
18918,36,0.00442626
18918,40,0.00564837
18918,48,0.0165109
18918,60,0.0117911
18918,60,0.00864529
18920,0,0.00143211
18920,37,0.00143211
18921,12,0.0061925
18921,36,0.000893232
18921,40,0.00483114
18921,40,0.00531675
18921,40,0.00548155
18921,44,0.000843678
18921,50,0.00332153
18921,50,0.0061958
18929,36,0.00703524
18929,44,0.0164696
18929,54,0.000667636
18929,55,0.00681502
18930,40,0.00102727
18930,44,0.00219817
18930,50,0.00469427
18930,50,0.00316798
18933,12,0.0424474
18933,36,0.0299404
18933,40,0.00110416
18933,47,0.0168393
18933,50,0.00290553
18933,50,0.0132918
18933,50,0.0409618
18933,21,0.0371185
18933,60,0.0823615
18934,12,0.00520806
18934,36,0.00638623
18934,36,0.00739164
18934,40,0.000131556
18934,40,0.0003779
18934,40,0.00133253
18934,40,0.00185977
18934,50,0.00560056
18934,50,0.00246682
18934,50,0.00155089
18938,17,0.000366907
18938,36,0.000510396
18938,36,0.00272249
18939,0,0.00348658
18939,11,0.00593277
18939,11,0.00155371
18939,30,0.000876028
18939,36,0.00868935
18939,40,0.00312019
18939,40,0.00435615
18939,40,0.00647455
18939,40,0.000806259
18939,40,0.0110208
18939,40,0.0126379
18939,44,0.00425975
18939,44,0.00251878
18939,44,0.00897402
18939,44,0.000818212
18939,44,0.000994518
18939,44,0.00280162
18939,44,0.00787032
18939,44,0.0131566
18939,44,0.0119739
18939,44,0.0098675
18939,50,0.00599981
18939,50,0.00999235
18939,50,0.0112559
18939,50,0.00834688
18939,50,0.0140124
18939,57,0.00723123
18939,21,0.0007274
18939,36,0.00148376
18939,40,3.47948e-05
18939,44,0.00114618
18939,48,0.0007274
18939,50,0.00176249
18940,7,0.023445
18940,11,0.0170549
18940,36,0.0171303
18940,40,0.0225116
18940,40,0.0122417
18940,40,0.0119705
18940,40,0.0110053
18940,43,0.0183606
18940,44,0.0245429
18940,44,0.0250979
18940,44,0.0182534
18940,50,0.00787638
18940,50,0.00844411
18941,12,0.0177479
18941,36,0.00409356
18941,36,0.00345011
18941,36,0.0114146
18941,40,0.0185499
18941,40,0.0208391
18941,40,0.0136993
18941,40,0.0232892
18941,40,0.0145227
18941,40,0.00522979
18941,50,0.00520498
18941,50,0.0172124
18941,50,0.0145103
18941,50,0.0185781
18941,50,0.00504643
18941,50,0.0118983
18942,40,0.00803494
18942,40,0.00038629
18942,40,0.00745348
18942,40,0.00365201
18943,1,0.000639357
18943,7,0.00578348
18943,15,0.000670427
18943,30,0.000430609
18943,36,0.0115892
18943,36,0.00756937
18943,36,0.00657181
18943,36,0.00653151
18943,36,0.00453979
18943,36,0.00264904
18943,40,0.0145838
18943,40,0.0105892
18943,40,0.00458688
18943,40,0.00262574
18943,40,0.00175925
18943,43,0.000634017
18943,44,0.0164746
18943,44,0.0135086
18943,44,0.00858004
18943,44,0.00553832
18943,44,0.00357087
18943,44,0.00257477
18943,44,0.00169857
18943,44,0.000644697
18943,50,0.0145785
18943,50,0.0135314
18943,50,0.00752471
18943,50,0.00577037
18943,50,0.0046029
18944,11,0.0042007
18944,15,0.00846708
18944,31,0.00730952
18944,31,0.00546827
18944,40,0.00885846
18944,50,0.00785886
18944,50,0.00660821
18944,50,0.00604864
18944,50,0.00515059
18947,17,0.00790069
18947,50,0.00862559
18951,23,0.00757581
18954,54,0.00354736
18956,0,0.0113233
18956,44,0.0116213
18959,14,0.0379313
18966,0,0.00301263
18966,11,0.0105814
18966,36,0.0120981
18966,40,0.00212657
18966,50,0.017972
18966,50,0.0148796
18966,50,0.0141583
18966,50,0.00740193
18970,17,0.00285908
18970,40,0.00394694
18972,50,0.0132166
18972,60,0.0105699
18973,36,0.010694
18973,36,0.0102182
18973,36,0.00844478
18973,40,0.0020328
18973,40,0.00892059
18973,40,0.011371
18973,44,0.011136
18973,44,0.0139863
18973,50,0.006553
18973,50,0.0134061
18973,50,0.00600123
18973,50,0.0133029
18973,50,0.000363159
18973,50,0.006954
18973,50,0.000943017
18973,50,0.0137449
18973,54,0.000867918
18973,54,0.00987451
18973,54,0.00987451
18973,21,0.00107519
18973,48,0.00107519
18973,53,0.000833129
18973,60,0.00293164
18974,36,0.00265436
18975,61,0.00356978
18977,36,0.0176794
18977,53,0.0101767
18977,60,0.00882549
18978,11,0.0149574
18978,36,0.0133625
18978,38,0.0176023
18978,53,0.014509
18978,53,0.0201967
18978,55,0.0178749
18978,55,0.0178749
18979,45,0.00491209
18980,25,0.0116502
18980,53,0.00686157
18981,53,0.0120265
18981,59,0.0050009
18981,60,0.0161142
18983,60,0.0125948
18985,38,0.0245165
18986,2,0.0217874
18986,55,0.0117004
18987,5,0.0573087
18987,9,0.0126128
18987,53,0.0204717
18987,53,0.0372208
18987,54,0.025879
18987,55,0.0483943
18987,58,0.0301817
18987,61,0.0368274
18988,12,0.00634514
18990,40,0.00267415
18990,44,0.00267415
18990,47,0.00289808
18991,38,0.0075754
18991,59,0.011429
18993,45,0.0083931
18993,60,0.00240135
18993,60,0.00754809
18995,60,0.00436194
18997,60,0.00687027
18997,60,0.0150376
18998,60,0.000249421
18998,60,0.00963264
18999,60,0.012437
19006,5,0.014419
19006,6,0.0195016
19006,7,0.0242047
19006,11,0.00939469
19006,11,0.000537964
19006,13,0.00607728
19006,13,0.00607728
19006,25,0.020717
19006,36,0.000679355
19006,36,0.00635067
19006,44,0.00625706
19007,40,0.00343473
19007,40,0.00302132
19007,54,0.00137553
19008,58,0.00130417
19009,45,0.00242357
19009,47,0.018966
19010,0,0.0376578
19010,37,0.0376578
19010,44,0.0266667
19010,60,0.0185894
19013,0,0.0424574
19013,36,0.0520191
19013,44,0.0459892
19013,54,0.034962
19013,54,0.00415565
19013,59,0.0356958
19013,59,0.0122243
19015,23,0.00123988
19015,53,0.0112271
19016,36,0.0351635
19016,53,0.0412046
19016,54,0.0442416
19017,36,0.00324534
19017,38,0.0119982
19019,0,0.00994951
19019,6,0.00454299
19019,11,0.00977625
19019,13,0.00514877
19019,15,0.00825231
19019,20,0.00758455
19019,29,0.00677705
19019,31,0.00694652
19019,36,0.00909585
19019,40,0.0025568
19019,50,0.00710334
19019,60,0.00138128
19020,40,0.000238721
19021,44,0.00100943
19021,21,0.00172107
19021,44,0.00182102
19021,48,0.00172107
19021,50,0.000613592
19021,14,0.00766749
19021,40,0.00686765
19021,40,0.00966645
19021,40,0.00416755
19021,40,0.00232748
19021,44,0.00428791
19021,44,0.00418761
19021,44,0.00416755
19021,50,0.011666
19022,45,0.00638325
19022,55,0.00561926
19027,36,0.00977101
19028,7,0.0114285
19028,11,0.0122071
19028,14,0.00165876
19028,21,0.00637061
19028,21,0.0114954
19028,31,0.00868329
19028,36,0.0120069
19028,40,0.00321421
19028,40,0.00843221
19028,40,0.0109946
19028,40,0.0123003
19028,43,0.0108345
19028,48,0.00637061
19028,50,0.00736016
19028,50,0.00872565
19028,50,0.0113741
19028,54,0.0102949
19029,6,0.00760137
19029,11,0.00496903
19029,12,0.00644516
19029,12,0.00672502
19029,36,0.000856296
19029,36,0.00328005
19029,36,0.010778
19029,36,0.0138416
19029,44,0.0036417
19032,11,0.0179814
19032,50,0.018189
19034,36,0.000364792
19034,50,0.00283429
19034,60,0.00768421
19035,44,0.000373701
19035,55,0.00717952
19035,11,0.012034
19035,36,0.0129676
19035,36,0.00391061
19035,54,0.0131608
19035,60,0.00936505
19038,33,0.00644672
19038,40,0.00377203
19038,44,0.00481725
19039,21,0.0030985
19039,36,0.0128763
19039,36,0.00704647
19039,36,0.000823721
19039,40,0.0150392
19039,40,0.0031237
19039,44,0.00935611
19039,44,0.0118409
19039,44,0.0106675
19039,50,0.0132687
19040,0,0.0564183
19040,12,0.0567174
19040,12,0.0398741
19040,12,0.00637212
19040,12,0.040694
19040,12,0.0476441
19040,14,0.00585497
19040,36,0.0433969
19040,36,0.0491686
19040,40,0.0423292
19040,54,0.0213617
19040,11,0.0120442
19040,11,0.0142441
19040,11,0.0142441
19040,11,0.0134517
19040,11,0.00776729
19040,12,0.0131735
19040,12,0.0033371
19040,16,0.0118251
19040,16,0.011549
19040,16,0.0134308
19040,16,0.0125813
19040,16,0.00870346
19040,16,0.0113386
19040,16,0.0108433
19040,16,0.0105462
19040,30,0.0123413
19040,36,0.0131394
19040,40,0.0123565
19040,40,0.0108376
19040,50,0.013665
19040,50,0.00572645
19040,50,0.00616741
19040,50,0.0012753
19040,50,0.00325615
19040,57,0.0053274
19040,57,0.0053274
19041,0,0.00305071
19041,12,0.00464877
19043,44,0.0148308
19045,55,0.0139328
19047,44,0.0392313
19047,45,0.0247117
19048,44,0.0170962
19049,38,0.00626167
19049,38,0.00465788
19049,38,0.0109421
19049,44,0.0159254
19050,38,0.0100665
19050,44,0.00619222
19051,47,0.00356361
19051,48,0.0277286
19051,61,0.0313144
19052,45,0.0233118
19053,53,0.055936
19059,17,0.000600803
19060,14,0.00953867
19060,36,0.00603985
19060,55,0.00470023
19061,13,0.00225149
19062,6,0.000286853
19062,40,0.000402549
19062,44,0.000559959
19063,13,0.0038087
19063,21,0.00407176
19063,40,0.00603842
19063,40,0.00706415
19063,40,0.00200697
19063,48,0.00458693
19063,50,0.00654897
19063,60,0.00801304
19065,0,0.0047451
19065,6,0.00875972
19065,30,0.00534119
19065,40,0.00951051
19066,36,0.00311101
19068,23,0.00452468
19068,61,0.00977061
19069,60,0.0123091
19070,54,0.0783993
19070,54,0.139128
19070,61,0.158861
19071,55,0.0226582
19072,53,0.0175155
19073,47,0.0083299
19075,48,0.0109923
19075,61,0.0012893
19077,31,0.00222316
19077,40,0.00435707
19079,40,0.022223
19079,44,0.0170709
19079,44,0.0216316
19080,40,0.0121234
19080,40,0.012529
19080,50,0.0139413
19081,54,0.00098439
19084,0,0.00269471
19084,0,0.00361004
19084,40,0.00268241
19084,44,0.00133579
19084,11,0.0072822
19084,12,0.0155627
19084,12,0.0154647
19084,16,0.00830525
19084,16,0.00730558
19084,16,0.00230727
19084,36,0.0132594
19084,36,0.0122233
19084,36,0.0102448
19084,40,0.00937507
19084,43,0.00525429
19084,44,0.00525429
19084,50,0.0122883
19084,50,0.00941924
19084,57,0.00930491
19084,12,0.00468514
19084,28,0.0034653
19084,40,0.0105106
19085,12,0.00140446
19085,12,0.0274208
19085,12,0.0374451
19085,12,0.0403738
19085,36,0.0443648
19085,44,0.00936289
19085,44,0.0454317
19086,12,0.00490948
19086,12,0.00672119
19086,12,0.0385892
19086,16,0.00563795
19086,44,0.00544588
19087,16,0.00521736
19087,16,0.00521736
19087,16,0.00322518
19087,44,0.00921939
19088,0,0.0128865
19088,37,0.0128865
19090,38,0.0553135
19090,55,0.0237763
19091,12,0.00505761
19091,40,0.0169444
19094,12,0.00370208
19095,21,0.0130123
19095,28,0.0136179
19096,13,0.0137209
19098,36,0.0241581
19098,36,0.0321026
19099,36,0.0104788
19099,47,0.000836716
19100,11,0.0109301
19100,31,0.0109145
19100,36,0.0022516
19101,0,0.00930971
19101,31,0.015813
19102,13,0.0318885
19102,60,0.00357551
19103,36,0.00720243
19104,60,0.00711145
19107,38,0.0475269
19107,38,0.0512792
19107,45,0.0354566
19107,47,0.00417027
19111,33,0.012229
19111,33,0.012132
19111,36,0.00232847
19111,38,0.0194649
19111,55,0.00542664
19112,38,0.00111552
19112,38,0.0128882
19112,38,0.0151941
19113,38,0.00262711
19113,54,0.0331622
19113,60,0.0384617
19116,38,0.0106198
19123,61,0.00327734
19125,36,0.00577653
19125,40,0.00596413
19125,40,0.00576723
19125,40,0.00456827
19125,50,0.00436413
19125,50,0.0048693
19126,45,0.0311136
19126,55,0.0399259
19127,40,0.0470794
19127,61,0.08169
19130,36,0.00316717
19130,40,0.00431262
19130,40,0.0040897
19130,44,0.00325292
19130,50,0.00153475
19131,0,0.00218655
19131,11,0.0108759
19131,30,0.00209352
19131,36,0.0107541
19131,36,0.00264196
19131,36,0.000123973
19131,40,0.00240105
19131,40,0.00583654
19131,40,0.00417505
19131,40,0.0100291
19131,40,0.00999706
19131,40,0.00879739
19131,40,0.0114246
19131,40,0.00822973
19131,40,0.00986892
19131,43,0.000999697
19131,50,0.00153173
19131,50,0.0100129
19131,50,0.00566022
19133,12,0.00204539
19133,36,4.30398e-06
19133,43,3.15476e-05
19137,10,0.000924209
19137,36,0.00341803
19139,44,0.000955631
19139,12,0.00637317
19144,40,0.00904877
19145,2,0.00800437
19145,7,0.0087001
19145,7,0.0217473
19145,9,0.0120986
19145,15,0.00647905
19145,15,0.0121067
19145,21,0.00366552
19145,21,0.00648655
19145,40,0.00222154
19145,40,0.00857434
19145,40,0.0102773
19145,40,0.0194149
19145,44,0.00242864
19145,44,0.0225393
19148,13,0.00258789
19149,0,0.013799
19149,11,0.0128661
19149,36,0.011556
19149,40,0.018144
19149,40,0.0183601
19149,44,0.0145412
19149,45,0.0149117
19149,50,0.0132758
19150,11,0.0110131
19150,17,0.00281609
19150,36,0.00777038
19150,40,0.0114272
19150,40,0.0110598
19150,40,0.00583141
19150,40,0.0102386
19150,50,0.00415062
19150,54,0.00146262
19150,60,0.00598711
19150,60,0.000751954
19151,21,0.0140513
19151,36,0.00951071
19151,40,0.0141309
19151,40,0.0097089
19151,40,0.0071519
19151,40,0.0121766
19151,40,0.00434641
19151,40,0.000848008
19151,44,0.000270268
19151,48,0.0141752
19151,50,0.00961965
19152,16,0.00596747
19152,21,0.0048274
19152,21,0.00514381
19152,36,0.00273486
19152,40,0.00369299
19152,40,0.00254922
19152,40,4.24012e-05
19152,40,0.00125531
19152,40,0.00300642
19152,40,0.00466225
19152,44,0.00183901
19152,48,0.0048274
19152,48,0.00514381
19152,50,0.00574003
19152,50,0.00481118
19152,50,0.00337083
19153,21,0.00855666
19153,36,0.00774191
19153,36,0.00937803
19153,40,0.0012707
19153,40,0.00494185
19153,48,0.00855666
19153,50,0.000562594
19153,50,0.00297551
19154,0,0.000876496
19154,36,0.0156711
19154,36,0.00577928
19154,36,0.0119365
19154,40,0.00817249
19154,40,0.00163529
19154,40,0.0139454
19154,44,0.00864392
19154,44,0.0111706
19154,44,0.011658
19154,44,0.0120279
19154,50,0.0113802
19154,60,0.00593971
19156,0,0.00647871
19156,40,0.00151037
19157,36,0.00292133
19157,53,0.00419949
19157,60,0.00144821
19157,60,0.00240966
19157,5,0.000834541
19157,36,0.000585792
19157,44,0.0067287
19157,54,0.000557722
19157,60,0.00702314
19159,11,0.0111668
19159,36,0.00232956
19159,40,0.0135568
19159,54,0.00720768
19159,54,0.00329827
19159,55,0.0117007
19160,5,0.0512592
19160,23,0.0110584
19160,23,0.0243871
19160,23,0.022706
19160,23,0.0344706
19160,23,0.0294094
19160,23,0.000799455
19160,23,0.0537185
19160,36,0.0265386
19160,36,0.0394204
19160,36,0.0513309
19160,36,0.0513309
19160,36,0.0546644
19160,38,0.00105237
19160,38,0.0039789
19160,38,0.0468452
19160,42,0.0249731
19160,44,0.018287
19160,49,0.0513912
19160,50,0.0174589
19160,53,0.00270262
19160,53,0.00100072
19160,53,0.0327017
19160,53,0.0434954
19160,53,0.0403459
19160,53,0.0520923
19160,53,0.0459696
19160,53,0.0463648
19160,53,0.00652561
19160,53,0.0511002
19160,54,0.0116489
19160,54,0.017226
19160,55,0.0106047
19160,55,0.00825879
19160,55,0.0131514
19160,55,0.022469
19160,55,0.00682384
19160,55,0.0542515
19160,55,0.00572339
19160,55,0.0504086
19160,55,0.0385614
19160,58,0.0430884
19160,58,0.0504248
19161,25,0.0227288
19161,33,0.0271351
19161,36,0.023767
19161,36,0.0164425
19161,47,0.0109265
19161,53,0.0287229
19161,53,0.0166023
19161,53,0.00582757
19161,53,0.0092497
19161,53,0.00521193
19161,55,0.0127773
19161,55,0.0268669
19161,60,0.0146773
19162,36,0.0080672
19162,53,0.0077336
19162,60,0.0151151
19163,23,0.0047814
19163,36,0.00339353
19163,36,0.0027235
19163,36,0.0032078
19163,53,0.0023053
19163,55,0.00643277
19164,23,0.00251141
19164,36,0.00240049
19164,36,0.00118588
19164,36,0.00589294
19164,40,0.00668903
19164,54,0.00150728
19164,55,0.00362501
19165,21,0.00814509
19165,23,0.00346468
19165,36,0.00697578
19165,47,0.00469956
19165,48,0.00814509
19165,53,0.00771109
19165,60,0.00866893
19165,60,0.00360589
19166,44,0.00678473
19166,49,0.0105263
19166,49,0.00911644
19166,53,0.00976119
19166,55,0.0040707
19166,57,0.00490881
19167,5,0.00449945
19167,23,0.0119062
19167,25,0.00212626
19167,36,0.00389126
19167,36,0.019183
19167,36,0.0175547
19167,36,0.0182771
19167,43,0.0182771
19167,49,0.00117688
19167,53,0.00811338
19167,55,0.013925
19167,55,0.0100352
19167,60,0.0025949
19169,11,0.00343914
19169,21,0.00266332
19169,21,0.00661377
19169,23,0.00478972
19169,23,0.0105545
19169,36,0.00553492
19169,36,0.00890757
19169,36,0.00969056
19169,36,0.0122181
19169,36,0.0135912
19169,36,0.0143426
19169,36,0.0155907
19169,36,0.0171189
19169,40,0.00438675
19169,40,0.0146603
19169,40,0.0158205
19169,44,0.00551823
19169,44,0.0186925
19169,48,0.00661377
19169,49,0.00095962
19169,50,0.0012309
19169,53,0.0180793
19169,54,0.00721916
19169,57,0.0158497
19169,60,0.0171586
19171,23,0.000317107
19171,54,0.00231588
19171,54,0.00786694
19172,2,0.00282245
19173,36,0.00167247
19174,58,0.00166554
19175,9,0.00193719
19176,53,0.000138131
19177,36,0.00358024
19177,54,0.00140767
19178,23,0.00104204
19179,54,0.00104703
19179,55,0.00399714
19179,58,0.00130299
19181,55,0.00241445
19181,60,0.00202628
19182,23,0.00952134
19182,36,0.00173126
19182,36,0.00168631
19182,36,0.00271997
19182,40,0.000412889
19182,54,0.00316923
19182,54,0.0111052
19183,58,0.00530888
19184,36,0.00767781
19184,36,0.00375322
19184,36,0.0121141
19184,36,0.0134347
19184,36,0.00612748
19184,49,0.00813309
19184,53,0.0068578
19184,54,0.00133056
19184,60,0.0159994
19185,18,0.00937851
19185,36,0.0140542
19185,53,0.00228151
19185,60,0.00750577
19185,60,0.00864988
19186,54,0.00532862
19186,54,0.00532862
19186,60,0.00484243
19187,60,0.00252351
19189,23,0.00867517
19189,50,0.0118471
19189,54,0.00235661
19189,54,0.00920386
19189,54,0.0115369
19189,58,0.0108139
19189,58,0.0057056
19190,55,0.00263659
19191,36,0.00169628
19191,60,0.00310454
19193,12,0.00198904
19197,58,0.00171872
19199,36,0.0206242
19199,44,0.0250387
19199,60,0.00686133
19200,12,0.0709681
19200,14,0.0283626
19200,36,0.0779832
19200,36,0.0688342
19200,36,0.0273474
19200,44,0.0283454
19200,44,0.00835205
19200,47,0.0979502
19200,50,0.0677858
19200,60,0.0377646
19200,60,0.0162407
19201,11,0.0919622
19201,44,0.0940968
19201,50,0.0926518
19203,6,0.0110097
19203,44,0.0487231
19203,54,0.00717071
19203,60,0.0519435
19204,44,0.000505439
19206,7,0.000226842
19206,44,0.000325165
19209,54,0.00551648
19211,60,0.0276495
19216,60,0.0154314
19222,0,0.00705095
19222,36,0.00569134
19222,36,0.00901101
19222,40,0.00376061
19222,60,0.00142765
19223,50,0.00142116
19224,0,0.0136202
19224,0,0.0147618
19224,16,0.00386008
19224,17,0.0123452
19224,36,0.0204649
19224,40,0.0044888
19224,44,0.0208919
19224,50,0.0146382
19224,50,0.00809239
19224,50,0.00136137
19224,50,0.00338079
19224,50,0.00386008
19224,50,0.00386008
19224,55,0.0241321
19224,55,0.0135833
19224,60,0.008566
19225,0,0.000353291
19225,36,0.00212033
19225,36,0.00611468
19225,36,0.0128869
19225,43,0.0350317
19225,44,0.0375221
19225,44,0.0275755
19225,50,0.0180866
19225,50,0.0333849
19225,50,0.0324615
19225,53,0.0126286
19225,60,0.0382924
19225,60,0.0154402
19226,14,9.2925e-05
19228,0,0.0112938
19230,6,0.0130169
19230,21,0.00925071
19230,36,3.00659e-05
19230,48,0.00945237
19230,55,0.0123445
19230,60,0.00743483
19231,40,0.000492042
19231,50,0.00095183
19231,50,0.0131964
19233,36,0.0203022
19233,54,0.0287814
19235,38,0.0107169
19235,53,0.00604344
19238,55,0.00311367
19239,38,0.000231769
19240,36,0.00505776
19240,55,0.0029029
19242,23,0.00131414
19242,53,0.00165659
19248,44,0.00148295
19249,36,0.000720526
19252,40,0.00454725
19252,60,0.00246125
19256,23,0.0124312
19256,44,0.00291958
19256,60,0.00267104
19257,44,0.00745607
19257,55,0.00659718
19259,36,0.0121139
19259,53,0.0101276
19259,53,0.0117106
19259,53,0.018071
19260,36,0.00312688
19260,44,0.000240361
19260,53,0.0108955
19260,53,0.0155516
19260,55,0.020828
19261,22,0.0171642
19261,36,0.00270607
19261,36,0.00756099
