id,cat_name,long,lat
97910,valley,-118.58833,34.03972
97911,valley,-118.58861,34.69472
97912,valley,-118.58861,35.33056
97913,valley,-118.58917,34.27111
97914,valley,-118.59028,35.26389
97915,valley,-118.59111,34.29611
97916,valley,-118.59111,35.32222
97917,valley,-118.59111,37.78472
97918,valley,-118.59167,34.27694
97919,valley,-118.59194,35.27
97920,valley,-118.59389,34.3775
97921,valley,-118.59444,37.39917
97922,valley,-118.59556,34.08194
97923,valley,-118.59556,34.765
97924,valley,-118.59611,34.03972
97925,valley,-118.59611,34.65056
97926,valley,-118.59639,35.27333
97927,valley,-118.59667,37.24
97928,valley,-118.59667,37.72694
97929,valley,-118.59833,36.99
97930,valley,-118.59917,34.73722
97931,valley,-118.60056,34.87778
97932,valley,-118.60111,34.095
97933,valley,-118.60139,34.75611
97934,valley,-118.60222,34.73667
97935,valley,-118.60222,34.73694
97936,valley,-118.60222,35.37333
97937,valley,-118.60222,35.41917
97938,valley,-118.60361,34.46556
97939,valley,-118.60417,34.09028
97940,valley,-118.6075,34.03694
97941,valley,-118.60778,35.55694
97942,valley,-118.60861,34.47694
97943,valley,-118.60861,34.48278
97944,valley,-118.61194,34.50944
97945,valley,-118.61278,35.57333
97946,valley,-118.61333,34.29333
97947,valley,-118.61417,34.43972
97948,valley,-118.61444,34.72861
97949,valley,-118.615,34.09694
97950,valley,-118.61583,34.49333
97951,valley,-118.61583,34.73667
97952,valley,-118.61833,34.29583
97953,valley,-118.61833,34.46889
97954,valley,-118.61861,34.91139
97955,valley,-118.61917,34.44056
97956,valley,-118.61944,34.61611
97957,valley,-118.61972,34.90778
97958,valley,-118.62,35.08083
97959,valley,-118.62083,34.54778
97960,valley,-118.62667,34.63806
97961,valley,-118.62722,34.105
97962,valley,-118.62722,35.29278
97963,valley,-118.62944,36.5425
97964,valley,-118.63028,34.85694
97965,valley,-118.63056,34.15056
97966,valley,-118.63056,34.56833
97967,valley,-118.63056,34.73444
97968,valley,-118.63222,34.50806
97969,valley,-118.63333,37.86667
97970,valley,-118.635,34.61861
97971,valley,-118.63583,34.03722
97972,valley,-118.63583,34.05722
97973,valley,-118.63611,35.84417
97974,valley,-118.63639,37.44694
97975,valley,-118.63694,34.76111
97976,valley,-118.63694,35.08111
97977,valley,-118.63833,35.03556
97978,valley,-118.63861,35.87028
97979,valley,-118.63944,34.32833
97980,valley,-118.64028,34.15306
97981,valley,-118.64167,34.23417
97982,valley,-118.64333,34.23139
97983,valley,-118.645,34.98111
97984,valley,-118.64611,34.21944
97985,valley,-118.64611,34.32611
97986,valley,-118.64722,36.64722
97987,valley,-118.64806,34.03833
97988,valley,-118.64972,34.19528
97989,valley,-118.65083,34.88861
97990,valley,-118.65222,37.805
97991,valley,-118.6525,34.67278
97992,valley,-118.65333,34.46278
97993,valley,-118.65361,34.51944
97994,valley,-118.65417,37.55472
97995,valley,-118.65528,34.77806
97996,valley,-118.65611,34.41444
97997,valley,-118.65611,35.34889
97998,valley,-118.65611,37.01639
97999,valley,-118.65833,34.625
98000,valley,-118.65889,34.47028
98001,valley,-118.66,34.38389
98002,valley,-118.66361,34.60167
98003,valley,-118.66389,34.47528
98004,valley,-118.665,35.83944
98005,valley,-118.66528,35.1675
98006,valley,-118.66722,34.40917
98007,valley,-118.6675,34.74278
98008,valley,-118.66889,34.63778
98009,valley,-118.66889,35.04639
98010,valley,-118.66889,36.53944
98011,valley,-118.66889,36.935
98012,valley,-118.66944,35.29639
98013,valley,-118.66972,34.65889
98014,valley,-118.67056,35.84167
98015,valley,-118.67083,34.2625
98016,valley,-118.67083,35.57972
98017,valley,-118.67167,34.86528
98018,valley,-118.67306,35.30333
98019,valley,-118.67333,37.52889
98020,valley,-118.67389,34.40278
98021,valley,-118.67389,35.05083
98022,valley,-118.67528,34.77861
98023,valley,-118.67694,34.97278
98024,valley,-118.67889,36.71
98025,valley,-118.67972,34.98
98026,valley,-118.67972,36.64611
98027,valley,-118.68,34.74556
98028,valley,-118.68028,34.99028
98029,valley,-118.6825,34.84306
98030,valley,-118.68333,36.79444
98031,valley,-118.685,34.91389
98032,valley,-118.68722,36.15778
98033,valley,-118.68917,34.08222
98034,valley,-118.68917,34.65083
98035,valley,-118.68917,35.30778
98036,valley,-118.69167,34.30278
98037,valley,-118.69194,34.29806
98038,valley,-118.69278,35.84028
98039,valley,-118.69306,37.71222
98040,valley,-118.69556,34.15278
98041,valley,-118.69556,35.83889
98042,valley,-118.69694,34.03556
98043,valley,-118.69722,34.32833
98044,valley,-118.69778,34.83583
98045,valley,-118.69861,37.86333
98046,valley,-118.69889,37.18778
98047,valley,-118.70139,34.17222
98048,valley,-118.70167,34.17083
98049,valley,-118.70333,36.16833
98050,valley,-118.70389,34.39833
98051,valley,-118.705,34.08167
98052,valley,-118.70556,34.69917
98053,valley,-118.70667,35.83611
98054,valley,-118.70917,35.57972
98055,valley,-118.70972,34.03111
98056,valley,-118.71111,34.10556
98057,valley,-118.71111,34.83444
98058,valley,-118.71139,35.01194
98059,valley,-118.71167,35.7975
98060,valley,-118.71306,34.03194
98061,valley,-118.71528,37.9
98062,valley,-118.71583,35.70917
98063,valley,-118.71667,34.09556
98064,valley,-118.71667,34.99
98065,valley,-118.71833,34.32611
98066,valley,-118.71833,34.47611
98067,valley,-118.71917,34.32472
98068,valley,-118.71944,34.31
98069,valley,-118.71944,36.94028
98070,valley,-118.71944,37.17667
98071,valley,-118.72,34.29694
98072,valley,-118.72028,34.09722
98073,valley,-118.72028,36.29139
98074,valley,-118.72111,35.83806
98075,valley,-118.72194,34.33139
98076,valley,-118.72194,34.39528
98077,valley,-118.7225,34.26417
98078,valley,-118.72389,35.83889
98079,valley,-118.72694,37.63583
98080,valley,-118.72861,34.80417
98081,valley,-118.72917,35.61806
98082,valley,-118.73083,34.43917
98083,valley,-118.73083,37.87556
98084,valley,-118.73222,37.87583
98085,valley,-118.73333,34.03361
98086,valley,-118.73333,34.15167
98087,valley,-118.73444,36.34778
98088,valley,-118.73639,34.47028
98089,valley,-118.73694,37.45
98090,valley,-118.73806,36.15194
98091,valley,-118.74056,35.83694
98092,valley,-118.74111,34.14361
98093,valley,-118.74139,34.0325
98094,valley,-118.74139,34.43861
98095,valley,-118.74361,34.25694
98096,valley,-118.74389,34.30694
98097,valley,-118.74417,34.61556
98098,valley,-118.74417,34.62194
98099,valley,-118.74417,36.93083
98100,valley,-118.74472,38.11444
98101,valley,-118.74556,34.47139
98102,valley,-118.74556,37.8725
98103,valley,-118.74583,34.03806
98104,valley,-118.7475,34.48639
98105,valley,-118.74833,34.28639
98106,valley,-118.74972,37.75028
98107,valley,-118.75111,36.34778
98108,valley,-118.75139,34.51389
98109,valley,-118.75194,34.03111
98110,valley,-118.7525,34.63528
98111,valley,-118.75333,34.64889
98112,valley,-118.755,35.80417
98113,valley,-118.75528,34.44111
98114,valley,-118.75556,36.05722
98115,valley,-118.75611,34.5375
98116,valley,-118.75667,34.66222
98117,valley,-118.75778,34.44361
98118,valley,-118.75833,36.1425
98119,valley,-118.75889,35.20028
98120,valley,-118.75972,34.13889
98121,valley,-118.76,34.45389
98122,valley,-118.76,35.54306
98123,valley,-118.76222,34.65556
98124,valley,-118.76306,35.50667
98125,valley,-118.76333,36.04083
98126,valley,-118.76444,34.22528
98127,valley,-118.76444,34.23778
98128,valley,-118.76472,34.02611
98129,valley,-118.76528,36.44611
98130,valley,-118.76667,34.47889
98131,valley,-118.76667,36.42611
98132,valley,-118.76833,35.00833
98133,valley,-118.76889,34.425
98134,valley,-118.76972,36.13917
98135,valley,-118.77083,34.47944
98136,valley,-118.77083,35.005
98137,valley,-118.77278,36.13222
98138,valley,-118.77444,34.57639
98139,valley,-118.77639,36.00333
98140,valley,-118.7775,37.26639
98141,valley,-118.77833,34.56806
98142,valley,-118.78083,36.90806
98143,valley,-118.78194,34.24556
98144,valley,-118.78278,34.23611
98145,valley,-118.78278,36.13111
98146,valley,-118.78278,37.83083
98147,valley,-118.78306,34.11889
98148,valley,-118.78306,34.23556
98149,valley,-118.78333,34.40194
98150,valley,-118.78417,34.65194
98151,valley,-118.78417,37.16278
98152,valley,-118.78444,34.39583
98153,valley,-118.78528,34.24167
98154,valley,-118.78583,34.68611
98155,valley,-118.78639,34.01944
98156,valley,-118.78889,37.44861
98157,valley,-118.78972,35.16667
98158,valley,-118.79056,34.01333
98159,valley,-118.79139,34.39083
98160,valley,-118.79167,34.66806
98161,valley,-118.79194,34.12333
98162,valley,-118.7925,34.695
98163,valley,-118.79306,36.025
98164,valley,-118.79361,34.6975
98165,valley,-118.79444,34.70194
98166,valley,-118.79472,37.1975
98167,valley,-118.795,37.19722
98168,valley,-118.79556,36.77944
98169,valley,-118.79611,34.38917
98170,valley,-118.79611,34.48139
98171,valley,-118.79694,37.54917
98172,valley,-118.79722,36.3525
98173,valley,-118.79778,34.41861
98174,valley,-118.79778,36.52333
98175,valley,-118.79917,34.70194
98176,valley,-118.79972,34.73583
98177,valley,-118.79972,34.76028
98178,valley,-118.8,37.11389
98179,valley,-118.80139,34.25222
98180,valley,-118.80139,34.28083
98181,valley,-118.80167,34.41556
98182,valley,-118.80167,36.16056
98183,valley,-118.80278,34.72306
98184,valley,-118.80417,35.65917
98185,valley,-118.805,34.15417
98186,valley,-118.80528,37.4425
98187,valley,-118.8075,34.11944
98188,valley,-118.80889,34.41056
98189,valley,-118.81389,34.11861
98190,valley,-118.81556,34.71
98191,valley,-118.81556,36.81389
98192,valley,-118.81583,34.28417
98193,valley,-118.81722,34.07722
98194,valley,-118.81722,34.15944
98195,valley,-118.81778,34.01556
98196,valley,-118.82,34.14556
98197,valley,-118.82111,35.72389
98198,valley,-118.82694,34.4075
98199,valley,-118.8275,34.16722
98200,valley,-118.82972,34.38222
98201,valley,-118.83194,37.22306
98202,valley,-118.835,34.42278
98203,valley,-118.83667,34.92444
98204,valley,-118.83917,35.70222
98205,valley,-118.84083,34.03
98206,valley,-118.84167,35.52806
98207,valley,-118.84278,34.82639
98208,valley,-118.84528,35.70333
98209,valley,-118.85333,34.82833
98210,valley,-118.85333,36.85
98211,valley,-118.85389,34.25722
98212,valley,-118.855,34.38139
98213,valley,-118.855,37.42361
98214,valley,-118.8575,34.03639
98215,valley,-118.85778,37.08056
98216,valley,-118.86083,34.28611
98217,valley,-118.86111,34.39639
98218,valley,-118.86528,34.73056
98219,valley,-118.86722,37.42
98220,valley,-118.86917,34.03667
98221,valley,-118.86972,34.38139
98222,valley,-118.87028,34.70139
98223,valley,-118.87361,34.39722
98224,valley,-118.87472,36.83806
98225,valley,-118.87583,34.14083
98226,valley,-118.87833,35.66694
98227,valley,-118.87944,34.38139
98228,valley,-118.87944,34.86
98229,valley,-118.87972,34.93333
98230,valley,-118.88139,37.68111
98231,valley,-118.88167,35.50861
98232,valley,-118.88389,34.81806
98233,valley,-118.88667,34.73694
98234,valley,-118.88889,34.8125
98235,valley,-118.89194,34.69083
98236,valley,-118.89417,34.03917
98237,valley,-118.89417,34.49472
98238,valley,-118.89417,35.63417
98239,valley,-118.89639,34.04222
98240,valley,-118.89806,36.63778
98241,valley,-118.90028,35.555
98242,valley,-118.90056,34.87944
98243,valley,-118.90167,35.795
98244,valley,-118.90194,37.75667
98245,valley,-118.90472,35.51583
98246,valley,-118.90583,34.18944
98247,valley,-118.90639,34.40944
98248,valley,-118.91056,35.67444
98249,valley,-118.91222,36.59306
98250,valley,-118.91333,34.04389
98251,valley,-118.91889,34.37139
98252,valley,-118.91917,34.045
98253,valley,-118.92083,35.51667
98254,valley,-118.92111,35.51667
98255,valley,-118.92333,34.91944
98256,valley,-118.925,35.81417
98257,valley,-118.92556,35.71889
98258,valley,-118.92583,35.89444
98259,valley,-118.92583,36.2725
98260,valley,-118.92639,35.71833
98261,valley,-118.92639,37.75667
98262,valley,-118.92861,35.51944
98263,valley,-118.92944,34.27
98264,valley,-118.93167,34.42056
98265,valley,-118.93417,35.99611
98266,valley,-118.94111,34.46139
98267,valley,-118.94222,34.60194
98268,valley,-118.94306,34.46583
98269,valley,-118.94528,34.93056
98270,valley,-118.94917,36.34222
98271,valley,-118.95417,34.92778
98272,valley,-118.95639,35.73806
98273,valley,-118.95833,34.26361
98274,valley,-118.96139,34.15722
98275,valley,-118.96222,36.62139
98276,valley,-118.96306,34.05361
98277,valley,-118.96333,35.53056
98278,valley,-118.96389,34.23722
98279,valley,-118.96806,36.26917
98280,valley,-118.97,36.18389
98281,valley,-118.97222,36.14028
98282,valley,-118.97333,35.42611
98283,valley,-118.97333,35.52917
98284,valley,-118.97417,37.03889
98285,valley,-118.975,34.82167
98286,valley,-118.98389,37.51778
98287,valley,-118.98444,34.06194
98288,valley,-118.98472,34.57639
98289,valley,-118.98556,37.52
98290,valley,-118.98694,35.62556
98291,valley,-118.98806,34.25861
98292,valley,-118.98806,34.25889
98293,valley,-118.98833,34.35417
98294,valley,-118.98861,35.42722
98295,valley,-118.99111,36.96917
98296,valley,-118.99167,34.73361
98297,valley,-118.99194,34.87333
98298,valley,-119,34.30278
98299,valley,-119.00028,34.35194
98300,valley,-119.00722,36.54139
98301,valley,-119.00944,36.53444
98302,valley,-119.00944,38.21833
98303,valley,-119.00972,36.54667
98304,valley,-119.01,36.53111
98305,valley,-119.01028,34.11194
98306,valley,-119.01056,36.52222
98307,valley,-119.01111,34.09028
98308,valley,-119.0125,36.54972
98309,valley,-119.01278,34.71389
98310,valley,-119.01333,35.76056
98311,valley,-119.01417,34.07083
98312,valley,-119.01472,36.86
98313,valley,-119.015,36.48556
98314,valley,-119.015,36.4925
98315,valley,-119.01667,36.49167
98316,valley,-119.01694,36.48056
98317,valley,-119.01694,36.48333
98318,valley,-119.01722,36.49306
98319,valley,-119.01889,36.42667
98320,valley,-119.02083,34.30167
98321,valley,-119.02083,36.46444
98322,valley,-119.02083,36.47806
98323,valley,-119.02111,34.35333
98324,valley,-119.02111,36.57083
98325,valley,-119.02111,38.1325
98326,valley,-119.02222,34.82417
98327,valley,-119.02278,34.36083
98328,valley,-119.02278,34.91
98329,valley,-119.02278,36.43667
98330,valley,-119.02472,36.56361
98331,valley,-119.02583,36.45444
98332,valley,-119.02694,33.47861
98333,valley,-119.02917,36.455
98334,valley,-119.02944,36.44028
98335,valley,-119.03417,36.42861
98336,valley,-119.03444,33.46611
98337,valley,-119.03472,36.62167
98338,valley,-119.035,34.08361
98339,valley,-119.03667,34.34944
98340,valley,-119.04,34.35639
98341,valley,-119.04056,34.79472
98342,valley,-119.04111,34.7325
98343,valley,-119.04222,34.16611
98344,valley,-119.04306,35.98028
98345,valley,-119.04639,34.34806
98346,valley,-119.04778,35.02833
98347,valley,-119.05028,36.64444
98348,valley,-119.05111,36.62361
98349,valley,-119.05278,34.56417
98350,valley,-119.05333,34.26667
98351,valley,-119.05472,34.10972
98352,valley,-119.05556,34.44889
98353,valley,-119.06361,35.01944
98354,valley,-119.06556,38.11111
98355,valley,-119.06611,34.25528
98356,valley,-119.07472,34.39528
98357,valley,-119.07861,34.34806
98358,valley,-119.07972,36.32722
98359,valley,-119.08028,34.43972
98360,valley,-119.08111,34.43944
98361,valley,-119.08194,34.42278
98362,valley,-119.08194,37.52917
98363,valley,-119.08222,38.07111
98364,valley,-119.08306,34.05417
98365,valley,-119.08639,34.32472
98366,valley,-119.08861,34.93306
98367,valley,-119.08944,34.32167
98368,valley,-119.08972,34.42722
98369,valley,-119.08972,36.47944
98370,valley,-119.09083,37.60167
98371,valley,-119.09444,36.71889
98372,valley,-119.09556,36.61167
98373,valley,-119.09833,36.43306
98374,valley,-119.09972,36.53361
98375,valley,-119.1025,34.34667
98376,valley,-119.10278,34.39333
98377,valley,-119.10361,34.19028
98378,valley,-119.10417,34.5575
98379,valley,-119.10583,34.18833
98380,valley,-119.1075,34.34444
98381,valley,-119.10778,34.65528
98382,valley,-119.10944,36.55944
98383,valley,-119.10972,34.30389
98384,valley,-119.11389,37.96667
98385,valley,-119.12,37.88056
98386,valley,-119.12167,37.90361
98387,valley,-119.12278,34.43222
98388,valley,-119.12639,37.895
98389,valley,-119.12861,35.79056
98390,valley,-119.12972,34.29
98391,valley,-119.13333,34.44361
98392,valley,-119.13389,38.43556
98393,valley,-119.13889,34.33444
98394,valley,-119.14306,34.275
98395,valley,-119.14333,34.31694
98396,valley,-119.14417,34.27472
98397,valley,-119.14472,38.08
98398,valley,-119.14639,34.34667
98399,valley,-119.15028,38.06833
98400,valley,-119.15083,34.30917
98401,valley,-119.15083,38.16444
98402,valley,-119.15083,38.16472
98403,valley,-119.15306,34.89861
98404,valley,-119.15611,36.56056
98405,valley,-119.15667,37.92861
98406,valley,-119.15944,34.55944
98407,valley,-119.16028,34.43583
98408,valley,-119.16111,36.74583
98409,valley,-119.16528,34.43528
98410,valley,-119.16861,37.97083
98411,valley,-119.17,34.29806
98412,valley,-119.17111,34.45389
98413,valley,-119.17139,38.40306
98414,valley,-119.17472,38.03083
98415,valley,-119.175,34.46278
98416,valley,-119.17528,34.92278
98417,valley,-119.17639,34.92389
98418,valley,-119.1775,34.46444
98419,valley,-119.17833,36.51167
98420,valley,-119.17972,38.46417
98421,valley,-119.18222,38.41056
98422,valley,-119.18472,34.98528
98423,valley,-119.18778,37.00806
98424,valley,-119.18972,36.6025
98425,valley,-119.19,34.24583
98426,valley,-119.19028,36.37389
98427,valley,-119.19194,38.27
98428,valley,-119.19528,38.4575
98429,valley,-119.19667,34.28861
98430,valley,-119.19944,34.54694
98431,valley,-119.2025,34.4675
98432,valley,-119.2025,34.46778
98433,valley,-119.20417,38.47306
98434,valley,-119.20639,34.70944
98435,valley,-119.20667,38.22333
98436,valley,-119.21194,38.32583
98437,valley,-119.21278,36.87056
98438,valley,-119.21528,38.29583
98439,valley,-119.21778,34.29944
98440,valley,-119.21778,38.47778
98441,valley,-119.22194,34.13167
98442,valley,-119.2225,38.25722
98443,valley,-119.2225,38.40944
98444,valley,-119.22444,38.46944
98445,valley,-119.22694,36.97556
98446,valley,-119.235,34.37278
98447,valley,-119.23639,34.36722
98448,valley,-119.24028,37.66806
98449,valley,-119.24056,38.025
98450,valley,-119.24111,34.27778
98451,valley,-119.24833,34.36083
98452,valley,-119.24944,38.31806
98453,valley,-119.25,34.46028
98454,valley,-119.25056,34.73861
98455,valley,-119.25056,38.29167
98456,valley,-119.25167,34.35694
98457,valley,-119.25167,37.92028
98458,valley,-119.25389,34.69417
98459,valley,-119.25417,34.30556
98460,valley,-119.25472,38.14861
98461,valley,-119.2575,34.28083
98462,valley,-119.25806,34.34806
98463,valley,-119.25861,37.19667
98464,valley,-119.26167,34.34444
98465,valley,-119.26333,34.42222
98466,valley,-119.26583,34.27722
98467,valley,-119.26917,34.25306
98468,valley,-119.26917,34.44583
98469,valley,-119.27667,38.15083
98470,valley,-119.27722,34.45694
98471,valley,-119.27778,34.28028
98472,valley,-119.28556,34.46778
98473,valley,-119.28556,34.69611
98474,valley,-119.28889,34.32444
98475,valley,-119.29028,34.33167
98476,valley,-119.29111,34.47333
98477,valley,-119.29167,34.69028
98478,valley,-119.29222,34.43028
98479,valley,-119.29278,34.33722
98480,valley,-119.29278,34.34472
98481,valley,-119.29278,36.78722
98482,valley,-119.29528,34.44972
98483,valley,-119.29556,34.45806
98484,valley,-119.29694,34.30833
98485,valley,-119.2975,34.33306
98486,valley,-119.30083,37.86417
98487,valley,-119.30278,34.30194
98488,valley,-119.305,38.28917
98489,valley,-119.30667,34.36389
98490,valley,-119.30722,36.68222
98491,valley,-119.30833,38.29611
98492,valley,-119.30917,38.31417
98493,valley,-119.30944,38.2875
98494,valley,-119.30972,38.08361
98495,valley,-119.31333,34.49333
98496,valley,-119.31389,34.4925
98497,valley,-119.32361,38.34583
98498,valley,-119.32694,34.59556
98499,valley,-119.32917,37.21028
98500,valley,-119.32944,34.78389
98501,valley,-119.33056,34.43778
98502,valley,-119.33861,34.41
98503,valley,-119.34222,34.69056
98504,valley,-119.34639,34.60028
98505,valley,-119.34944,34.68806
98506,valley,-119.3525,35.09861
98507,valley,-119.35694,34.685
98508,valley,-119.35806,35.20333
98509,valley,-119.36028,35.02333
98510,valley,-119.3675,36.98472
98511,valley,-119.37,34.50278
98512,valley,-119.37528,34.71028
98513,valley,-119.38139,34.71361
98514,valley,-119.38583,34.50639
98515,valley,-119.38611,34.725
98516,valley,-119.39,34.31944
98517,valley,-119.39694,34.38361
98518,valley,-119.40083,34.33306
98519,valley,-119.40361,34.5175
98520,valley,-119.40611,35.05111
98521,valley,-119.40861,38.73667
98522,valley,-119.41028,34.74694
98523,valley,-119.41056,34.99889
98524,valley,-119.41306,34.38611
98525,valley,-119.41444,34.68917
98526,valley,-119.41694,34.34528
98527,valley,-119.41889,37.90917
98528,valley,-119.42028,38.14333
98529,valley,-119.4225,34.75694
98530,valley,-119.42667,38.27194
98531,valley,-119.42694,38.275
98532,valley,-119.43056,37.74083
98533,valley,-119.43528,38.28972
98534,valley,-119.43722,38.52056
98535,valley,-119.44111,38.60694
98536,valley,-119.44389,37.965
98537,valley,-119.44583,37.96972
98538,valley,-119.44611,34.78944
98539,valley,-119.45083,38.42361
98540,valley,-119.4525,38.43722
98541,valley,-119.45528,38.58833
98542,valley,-119.45667,38.05306
98543,valley,-119.46611,34.81333
98544,valley,-119.46722,38.25528
98545,valley,-119.47111,38.51556
98546,valley,-119.4725,38.51694
98547,valley,-119.47472,34.815
98548,valley,-119.475,38.06667
98549,valley,-119.47611,34.8825
98550,valley,-119.47667,38.04222
98551,valley,-119.48222,34.86417
98552,valley,-119.4875,38.46472
98553,valley,-119.48972,38.24611
98554,valley,-119.49056,34.42889
98555,valley,-119.49139,34.48861
98556,valley,-119.49972,37.04167
98557,valley,-119.50222,38.49722
98558,valley,-119.50528,35.16194
98559,valley,-119.50583,35.13556
98560,valley,-119.51694,34.87278
98561,valley,-119.51889,34.40417
98562,valley,-119.52028,34.67167
98563,valley,-119.52056,34.67083
98564,valley,-119.52111,37.28972
98565,valley,-119.52417,34.03083
98566,valley,-119.52417,35.16806
98567,valley,-119.52639,34.41944
98568,valley,-119.52667,37.72639
98569,valley,-119.52667,38.64472
98570,valley,-119.53139,38.18194
98571,valley,-119.53167,38.25944
98572,valley,-119.53333,37.93944
98573,valley,-119.53333,37.93972
98574,valley,-119.53722,34.54583
98575,valley,-119.54278,34.6225
98576,valley,-119.54278,38.24222
98577,valley,-119.54833,38.64056
98578,valley,-119.54861,34.43417
98579,valley,-119.55083,35.23278
98580,valley,-119.55389,37.74222
98581,valley,-119.55417,37.14472
98582,valley,-119.55444,34.82861
98583,valley,-119.55444,34.89083
98584,valley,-119.55639,37.72389
98585,valley,-119.55694,34.95528
98586,valley,-119.55861,34.54694
98587,valley,-119.56,38.57472
98588,valley,-119.56167,37.14194
98589,valley,-119.56722,34.48667
98590,valley,-119.56833,34.78667
98591,valley,-119.57028,34.73278
98592,valley,-119.57167,34.61861
98593,valley,-119.57278,34.77444
98594,valley,-119.57333,34.78028
98595,valley,-119.57417,34.89056
98596,valley,-119.57417,37.01111
98597,valley,-119.57444,38.25
98598,valley,-119.575,34.42917
98599,valley,-119.57861,34.50861
98600,valley,-119.58333,37.75167
98601,valley,-119.58472,38.06139
98602,valley,-119.58583,34.61139
98603,valley,-119.59028,34.51389
98604,valley,-119.59361,34.44389
98605,valley,-119.59389,38.445
98606,valley,-119.59722,34.51389
98607,valley,-119.59917,38.45333
98608,valley,-119.59972,38.49472
98609,valley,-119.60444,38.46056
98610,valley,-119.60528,35.19528
98611,valley,-119.60722,34.89528
98612,valley,-119.60778,38.49028
98613,valley,-119.61028,34.50722
98614,valley,-119.61083,34.49639
98615,valley,-119.61472,34.89778
98616,valley,-119.61472,38.47417
98617,valley,-119.61611,34.56806
98618,valley,-119.61889,35.30444
98619,valley,-119.61917,38.03889
98620,valley,-119.61944,38.03889
98621,valley,-119.62167,34.44417
98622,valley,-119.62806,38.02722
98623,valley,-119.63,34.53528
98624,valley,-119.63306,38.55806
98625,valley,-119.64472,34.97778
98626,valley,-119.645,37.73167
98627,valley,-119.64611,38.60056
98628,valley,-119.64889,38.59333
98629,valley,-119.64917,34.44306
98630,valley,-119.65056,37.97833
98631,valley,-119.65278,34.45917
98632,valley,-119.65667,34.465
98633,valley,-119.65833,38.53972
98634,valley,-119.65917,34.90028
98635,valley,-119.6625,38.31806
98636,valley,-119.66333,38.59694
98637,valley,-119.66417,37.71639
98638,valley,-119.66528,34.52639
98639,valley,-119.66722,38.53472
98640,valley,-119.6675,34.82778
98641,valley,-119.66889,34.98556
98642,valley,-119.67361,34.73028
98643,valley,-119.67583,34.42917
98644,valley,-119.67611,38.47389
98645,valley,-119.67944,38.27167
98646,valley,-119.68083,34.01861
98647,valley,-119.68083,34.98556
98648,valley,-119.68222,38.49639
98649,valley,-119.68306,37.92972
98650,valley,-119.68389,34.73889
98651,valley,-119.68444,38.49083
98652,valley,-119.68639,34.98333
98653,valley,-119.68667,34.52222
98654,valley,-119.69111,35.34917
98655,valley,-119.69111,38.66528
98656,valley,-119.69167,35.34972
98657,valley,-119.69222,34.89778
98658,valley,-119.6925,34.89778
98659,valley,-119.69278,38.66583
98660,valley,-119.69361,37.26278
98661,valley,-119.69611,34.40361
98662,valley,-119.69667,38.66611
98663,valley,-119.69861,38.80361
98664,valley,-119.70083,35.07639
98665,valley,-119.70194,34.74583
98666,valley,-119.70361,37.97278
98667,valley,-119.705,34.74556
98668,valley,-119.70583,34.45083
98669,valley,-119.70722,34.445
98670,valley,-119.7075,38.03806
98671,valley,-119.70861,34.8725
98672,valley,-119.70889,35.27333
98673,valley,-119.70889,38.74417
98674,valley,-119.70917,34.97528
98675,valley,-119.70972,35.30889
98676,valley,-119.715,35.27833
98677,valley,-119.71944,35.29917
98678,valley,-119.72056,38.76833
98679,valley,-119.72417,37.95
98680,valley,-119.72722,38.51778
98681,valley,-119.72722,38.66861
98682,valley,-119.73111,34.97889
98683,valley,-119.73139,34.44889
98684,valley,-119.73194,34.74917
98685,valley,-119.735,34.91167
98686,valley,-119.73528,35.30889
98687,valley,-119.73556,34.9075
98688,valley,-119.73583,34.9075
98689,valley,-119.73667,38.67667
98690,valley,-119.7375,38.8
98691,valley,-119.73917,35.32028
98692,valley,-119.73972,34.97861
98693,valley,-119.74028,34.875
98694,valley,-119.74056,34.75278
98695,valley,-119.7425,34.45194
98696,valley,-119.7425,34.90972
98697,valley,-119.74389,34.43889
98698,valley,-119.74583,37.67639
98699,valley,-119.74611,37.31639
98700,valley,-119.75028,34.91194
98701,valley,-119.76167,37.81
98702,valley,-119.76278,34.53861
98703,valley,-119.765,34.63222
98704,valley,-119.76583,38.60861
98705,valley,-119.76722,35.31556
98706,valley,-119.76722,38.79472
98707,valley,-119.76861,38.77278
98708,valley,-119.7725,38.61222
98709,valley,-119.77333,37.16139
98710,valley,-119.77361,34.97556
98711,valley,-119.77361,37.23833
98712,valley,-119.77361,38.83583
98713,valley,-119.77417,37.22278
98714,valley,-119.77472,34.54528
98715,valley,-119.7775,34.75639
98716,valley,-119.77833,38.59722
98717,valley,-119.78083,34.76806
98718,valley,-119.78194,38.81056
98719,valley,-119.78306,38.82056
98720,valley,-119.78361,34.54333
98721,valley,-119.78611,34.9875
98722,valley,-119.78611,38.18083
98723,valley,-119.78694,37.94806
98724,valley,-119.78861,38.79417
98725,valley,-119.78889,34.54528
98726,valley,-119.79,38.77222
98727,valley,-119.79167,34.78417
98728,valley,-119.795,37.15139
98729,valley,-119.79528,33.96333
98730,valley,-119.79722,34.93889
98731,valley,-119.79778,37.21028
98732,valley,-119.80056,38.87167
98733,valley,-119.80444,38.69111
98734,valley,-119.80583,37.66556
98735,valley,-119.8075,34.57806
98736,valley,-119.80944,37.66611
98737,valley,-119.80944,38.85778
