cat_name,long,lat
summit,-118.785,35.64056
summit,-118.78833,36.25167
summit,-118.78972,36.53833
summit,-118.79,37.39389
summit,-118.7925,37.07222
summit,-118.79306,36.83861
summit,-118.79333,37.43889
summit,-118.79417,34.33944
summit,-118.79528,36.69639
summit,-118.79556,37.48944
summit,-118.79778,34.4675
summit,-118.79806,37.12583
summit,-118.79861,36.00028
summit,-118.79889,34.45361
summit,-118.8,34.45083
summit,-118.8,37.14972
summit,-118.80139,34.62861
summit,-118.80167,37.37667
summit,-118.80222,36.41111
summit,-118.80361,36.61444
summit,-118.80528,34.00167
summit,-118.8075,37.23056
summit,-118.80806,37.97889
summit,-118.80889,34.10972
summit,-118.80972,35.90528
summit,-118.81028,37.56667
summit,-118.81111,35.63194
summit,-118.81139,36.12167
summit,-118.81194,37.46389
summit,-118.81556,37.29694
summit,-118.81833,36.33333
summit,-118.81972,36.46333
summit,-118.82139,36.37278
summit,-118.82167,36.5625
summit,-118.82389,37.48278
summit,-118.82528,37.36083
summit,-118.82639,37.18333
summit,-118.82722,35.81167
summit,-118.82722,35.91806
summit,-118.82889,34.09528
summit,-118.82944,36.15056
summit,-118.83278,37.31139
summit,-118.83528,36.97639
summit,-118.84,36.4725
summit,-118.84028,36.52694
summit,-118.84028,37.85306
summit,-118.84056,36.015
summit,-118.84111,37.26361
summit,-118.84167,37.54583
summit,-118.84222,36.4
summit,-118.84222,38.18417
summit,-118.8425,36.50722
summit,-118.84444,34.43389
summit,-118.84694,34.63083
summit,-118.84833,35.68694
summit,-118.85,35.7625
summit,-118.85,37.53194
summit,-118.85222,37.57222
summit,-118.85389,37.38278
summit,-118.85444,34.41639
summit,-118.85583,37.15889
summit,-118.85583,37.18389
summit,-118.85639,37.47972
summit,-118.85722,37.27722
summit,-118.8575,37.56139
summit,-118.85806,36.7375
summit,-118.86056,34.65417
summit,-118.86444,34.47778
summit,-118.865,36.9875
summit,-118.86667,34.60917
summit,-118.86833,35.79139
summit,-118.86833,36.0925
summit,-118.86833,37.5075
summit,-118.86861,36.02694
summit,-118.86861,36.57167
summit,-118.86944,34.78139
summit,-118.87222,34.54139
summit,-118.87694,36.10222
summit,-118.87722,36.49111
summit,-118.87778,34.0775
summit,-118.87917,35.93861
summit,-118.88056,36.67194
summit,-118.88472,35.59472
summit,-118.88556,34.23444
summit,-118.88667,35.42667
summit,-118.88778,34.64944
summit,-118.88806,36.42389
summit,-118.88806,37.3975
summit,-118.88806,37.47
summit,-118.88833,36.75972
summit,-118.88889,35.48556
summit,-118.89028,37.58028
summit,-118.89139,34.705
summit,-118.89194,36.05639
summit,-118.89222,36.90917
summit,-118.89361,37.22111
summit,-118.89361,37.25222
summit,-118.89361,37.2925
summit,-118.89722,36.82889
summit,-118.89944,36.4775
summit,-118.90028,37.78389
summit,-118.9025,34.44917
summit,-118.90333,34.90306
summit,-118.90444,37.03861
summit,-118.90556,37.69889
summit,-118.90583,34.64028
summit,-118.90611,37.56056
summit,-118.91028,36.58306
summit,-118.91528,37.10417
summit,-118.91722,34.70417
summit,-118.91833,37.2125
summit,-118.92111,36.98806
summit,-118.9225,37.04611
summit,-118.925,34.51806
summit,-118.93,34.12028
summit,-118.93083,37.80472
summit,-118.93111,36.395
summit,-118.93111,36.45278
summit,-118.93583,37.10111
summit,-118.93917,36.63361
summit,-118.93944,34.63333
summit,-118.94028,37.32472
summit,-118.94278,36.31944
summit,-118.94667,37.72889
summit,-118.94694,36.81944
summit,-118.94889,35.56472
summit,-118.94972,37.33
summit,-118.95139,37.25139
summit,-118.95361,37.12306
summit,-118.95444,35.97889
summit,-118.95833,34.11167
summit,-118.95833,34.66667
summit,-118.95972,37.04667
summit,-118.96028,37.2975
summit,-118.9625,34.08333
summit,-118.96278,36.08528
summit,-118.96806,34.775
summit,-118.96861,36.56111
summit,-118.97389,38.28639
summit,-118.97556,34.545
summit,-118.97806,37.65889
summit,-118.98028,34.43917
summit,-118.98056,34.84222
summit,-118.98333,34.18833
summit,-118.98361,36.95389
summit,-118.985,37.67806
summit,-118.98722,34.53917
summit,-118.98778,37.44972
summit,-118.99472,36.70139
summit,-118.99583,36.40667
summit,-118.99667,36.04583
summit,-118.99889,37.66639
summit,-118.99944,35.50528
summit,-118.99972,37.61917
summit,-119.00056,34.62389
summit,-119.00278,35.59278
summit,-119.00306,36.40667
summit,-119.00444,36.06417
summit,-119.00528,36.20528
summit,-119.00583,38.20528
summit,-119.00611,37.87806
summit,-119.00833,38.18778
summit,-119.00889,34.44028
summit,-119.00889,37.03028
summit,-119.01056,37.27389
summit,-119.01111,37.69861
summit,-119.01278,37.59111
summit,-119.01556,37.08861
summit,-119.01667,34.33333
summit,-119.01944,37.26167
summit,-119.01944,37.75917
summit,-119.02,37.47028
summit,-119.02056,36.54417
summit,-119.02083,34.35417
summit,-119.025,37.7825
summit,-119.02583,37.48056
summit,-119.02639,37.33722
summit,-119.02917,37.52167
summit,-119.02944,36.48361
summit,-119.03167,37.63083
summit,-119.03194,36.38778
summit,-119.03639,37.51056
summit,-119.03861,37.15444
summit,-119.04028,33.47194
summit,-119.04083,36.5825
summit,-119.04194,36.46722
summit,-119.04306,37.46194
summit,-119.04361,37.92972
summit,-119.04417,37.43917
summit,-119.04528,37.72556
summit,-119.04583,36.59667
summit,-119.0475,34.11528
summit,-119.04833,37.09
summit,-119.04972,37.18167
summit,-119.05361,36.6175
summit,-119.05389,34.0925
summit,-119.05472,37.27917
summit,-119.05556,34.16278
summit,-119.05611,36.97444
summit,-119.05611,37.12556
summit,-119.05694,37.58861
summit,-119.05861,36.63417
summit,-119.05917,36.24472
summit,-119.05944,37.65639
summit,-119.05972,37.55194
summit,-119.05972,37.85333
summit,-119.06028,37.14139
summit,-119.06333,34.10861
summit,-119.06694,36.56361
summit,-119.06694,38.1525
summit,-119.06778,36.70139
summit,-119.06833,34.70917
summit,-119.06833,36.59194
summit,-119.06889,38.22667
summit,-119.06917,34.86389
summit,-119.06917,37.74
summit,-119.07417,36.68222
summit,-119.07444,36.43222
summit,-119.075,34.51083
summit,-119.075,36.55111
summit,-119.08083,36.75222
summit,-119.08444,36.28722
summit,-119.08583,38.23472
summit,-119.08639,38.36417
summit,-119.08694,37.32917
summit,-119.08889,36.42306
summit,-119.09028,36.30528
summit,-119.09333,37.09611
summit,-119.09417,36.5125
summit,-119.09472,36.57222
summit,-119.09583,36.76694
summit,-119.09583,38.02778
summit,-119.09861,37.30083
summit,-119.09861,37.80444
summit,-119.09889,37.7125
summit,-119.10139,36.45694
summit,-119.10472,37.10944
summit,-119.10472,37.71917
summit,-119.10972,36.44694
summit,-119.11056,37.47278
summit,-119.11139,34.87694
summit,-119.11583,37.91889
summit,-119.11611,37.19639
summit,-119.12056,36.56333
summit,-119.12278,37.7475
summit,-119.12361,37.56528
summit,-119.12444,38.3575
summit,-119.12472,37.595
summit,-119.12694,34.60611
summit,-119.12722,38.34361
summit,-119.13194,37.11528
summit,-119.13278,34.9075
summit,-119.13389,37.63722
summit,-119.1375,37.24389
summit,-119.13917,36.70361
summit,-119.14361,36.71056
summit,-119.14639,34.81167
summit,-119.14667,34.69528
summit,-119.15583,37.21889
summit,-119.15611,36.65833
summit,-119.15806,36.62917
summit,-119.15861,36.63917
summit,-119.1625,36.64861
summit,-119.1625,37.02944
summit,-119.16306,37.61139
summit,-119.16472,37.80917
summit,-119.16639,34.81361
summit,-119.16667,34.5725
summit,-119.16694,34.51056
summit,-119.16944,36.5975
summit,-119.17028,36.55667
summit,-119.17083,37.95972
summit,-119.17722,37.66194
summit,-119.17806,34.87333
summit,-119.17917,37.37639
summit,-119.17972,36.45194
summit,-119.18222,34.815
summit,-119.18306,37.81417
summit,-119.18333,37.3
summit,-119.18722,36.84944
summit,-119.18861,37.84278
summit,-119.19278,36.81028
summit,-119.19306,36.73056
summit,-119.19417,37.69667
summit,-119.19444,38.04556
summit,-119.195,37.79389
summit,-119.19528,36.42528
summit,-119.19528,37.52972
summit,-119.19667,36.51806
summit,-119.1975,37.9725
summit,-119.19806,37.68944
summit,-119.20083,37.81361
summit,-119.20222,34.40972
summit,-119.2025,34.83083
summit,-119.20278,36.76611
summit,-119.20472,37.10389
summit,-119.20667,37.81278
summit,-119.20861,36.63889
summit,-119.21083,37.87722
summit,-119.21861,37.71472
summit,-119.22028,37.89972
summit,-119.22111,34.43194
summit,-119.22111,37.18083
summit,-119.22222,37.99222
summit,-119.22389,34.88444
summit,-119.22583,37.46472
summit,-119.22917,38.01111
summit,-119.22944,37.775
summit,-119.23167,37.405
summit,-119.23167,37.51833
summit,-119.23194,37.20944
summit,-119.23833,37.21611
summit,-119.24,36.77472
summit,-119.24083,34.49806
summit,-119.24194,37.00611
summit,-119.24444,38.04111
summit,-119.24583,37.94944
summit,-119.24639,37.56889
summit,-119.25056,36.95889
summit,-119.25528,36.59472
summit,-119.25639,37.72472
summit,-119.25667,34.47306
summit,-119.25889,38.00833
summit,-119.25917,37.23806
summit,-119.25944,37.705
summit,-119.26,36.88167
summit,-119.2625,37.48139
summit,-119.2625,37.85528
summit,-119.26361,37.26778
summit,-119.26389,37.2675
summit,-119.26472,37.91889
summit,-119.26583,38.32528
summit,-119.27056,37.73944
summit,-119.27222,37.63861
summit,-119.2725,37.15806
summit,-119.27333,38.06472
summit,-119.27639,36.94
summit,-119.27778,34.43972
summit,-119.27778,38.03889
summit,-119.27917,37.81111
summit,-119.27972,36.74694
summit,-119.28028,37.69778
summit,-119.28056,34.63083
summit,-119.28056,37.74361
summit,-119.28278,37.415
summit,-119.28556,37.30417
summit,-119.28722,37.78583
summit,-119.28722,38.41861
summit,-119.28972,37.69
summit,-119.29,36.95167
summit,-119.29333,36.91528
summit,-119.29333,37.76056
summit,-119.29389,37.66722
summit,-119.29417,38.50806
summit,-119.295,34.285
summit,-119.29917,38.4825
summit,-119.29972,37.58861
summit,-119.3,37.43278
summit,-119.30306,36.99167
summit,-119.30389,38.05972
summit,-119.30417,38.02444
summit,-119.30417,38.43667
summit,-119.30667,37.77694
summit,-119.30861,37.17
summit,-119.30861,37.48278
summit,-119.30861,37.94694
summit,-119.31028,38.06667
summit,-119.31139,38.07417
summit,-119.31222,36.88583
summit,-119.31361,37.98222
summit,-119.31528,37.74
summit,-119.31694,38.00861
summit,-119.32,37.65333
summit,-119.32028,37.96694
summit,-119.32361,38.06
summit,-119.32417,36.78528
summit,-119.32694,37.62806
summit,-119.32722,37.12417
summit,-119.3325,36.84056
summit,-119.33389,37.14389
summit,-119.33444,37.79194
summit,-119.33639,38.12278
summit,-119.33972,37.9825
summit,-119.34333,34.34778
summit,-119.34444,37.87528
summit,-119.34556,36.58194
summit,-119.34583,37.88194
summit,-119.34694,38.05194
summit,-119.34778,37.83556
summit,-119.34833,37.77722
summit,-119.35111,36.55833
summit,-119.35222,37.93306
summit,-119.35222,38.08306
summit,-119.35472,34.57389
summit,-119.35472,37.815
summit,-119.35694,38.06583
summit,-119.35806,36.80056
summit,-119.36,36.68778
summit,-119.36194,38.0575
summit,-119.36639,36.62722
summit,-119.36944,37.63194
summit,-119.37278,37.01667
summit,-119.37444,37.5375
summit,-119.37972,38.26389
summit,-119.38111,37.84556
summit,-119.38167,38.09333
summit,-119.38222,38.30694
summit,-119.3825,38.07389
summit,-119.38583,38.16639
summit,-119.38639,37.55417
summit,-119.38722,37.56806
summit,-119.39083,37.22444
summit,-119.39139,34.46972
summit,-119.39222,37.64222
summit,-119.39222,37.88
summit,-119.39222,38.52778
summit,-119.39333,38.32306
summit,-119.39361,37.63528
summit,-119.39472,37.12111
summit,-119.39528,37.19389
summit,-119.39861,36.86278
summit,-119.39944,37.06222
summit,-119.40167,37.97083
summit,-119.40194,37.54611
summit,-119.40194,37.8325
summit,-119.40278,37.87139
summit,-119.40444,37.84778
summit,-119.40472,38.08694
summit,-119.40667,36.97111
summit,-119.40722,36.73611
summit,-119.4075,38.18
summit,-119.40833,37.65361
summit,-119.41361,36.96083
summit,-119.41722,34.00861
summit,-119.41806,38.045
summit,-119.41833,37.67417
summit,-119.41972,34.37222
summit,-119.42,34.44417
summit,-119.42111,36.69583
summit,-119.42111,37.82972
summit,-119.42194,37.81972
summit,-119.42194,38.16778
summit,-119.42333,34.41778
summit,-119.42417,37.71583
summit,-119.425,37.85639
summit,-119.42639,37.95056
summit,-119.42694,34.73889
summit,-119.42722,37.34917
summit,-119.4275,37.69639
summit,-119.42778,38.12306
summit,-119.42889,37.23222
summit,-119.42944,36.88333
summit,-119.42944,38.05194
summit,-119.44167,37.84611
summit,-119.44167,37.92833
summit,-119.44222,37.82861
summit,-119.44222,38.15889
summit,-119.44278,37.18528
summit,-119.44444,34.47694
summit,-119.44472,38.09333
summit,-119.44694,37.51861
summit,-119.44861,37.85444
summit,-119.44917,37.79361
summit,-119.44944,38.03806
summit,-119.45167,37.01333
summit,-119.45194,37.21361
summit,-119.45194,38.61444
summit,-119.4525,34.51722
summit,-119.45361,36.83778
summit,-119.45417,37.59139
summit,-119.45667,38.11083
summit,-119.45778,38.13194
summit,-119.46306,36.87083
summit,-119.46361,38.05778
summit,-119.46444,37.07417
summit,-119.46611,34.53944
summit,-119.46639,37.73889
summit,-119.46667,37.275
summit,-119.46694,34.39972
summit,-119.4675,35.11417
summit,-119.46889,37.39472
summit,-119.46917,37.95333
summit,-119.47111,38.23611
summit,-119.47417,34.46917
summit,-119.47444,34.75389
summit,-119.47528,38.27722
summit,-119.47778,34.69917
summit,-119.47917,37.98528
summit,-119.48111,36.95389
summit,-119.48194,34.42944
summit,-119.48278,37.80944
summit,-119.48361,37.87528
summit,-119.48472,38.18861
summit,-119.48722,37.98778
summit,-119.48722,38.00611
summit,-119.48806,38.14472
summit,-119.48833,37.48139
summit,-119.48833,37.76778
summit,-119.48889,38.16194
summit,-119.49056,37.74306
summit,-119.49139,38.19694
summit,-119.49194,37.59639
summit,-119.49639,36.7675
summit,-119.49694,37.98028
summit,-119.50639,37.76056
summit,-119.50722,38.1525
summit,-119.50833,38.10944
summit,-119.50917,36.81889
summit,-119.50917,37.84667
summit,-119.50972,35.28778
summit,-119.51444,38.1375
summit,-119.51611,37.3575
summit,-119.51667,37.59417
summit,-119.51667,37.70278
summit,-119.51667,37.78278
summit,-119.51778,37.10444
summit,-119.51778,37.91167
summit,-119.52306,37.40472
summit,-119.5275,38.12306
summit,-119.52917,37.14472
summit,-119.52972,38.06472
summit,-119.53139,37.72861
summit,-119.53194,37.74611
summit,-119.53389,37.48889
summit,-119.53417,37.73361
summit,-119.53556,37.45444
summit,-119.53556,37.75083
summit,-119.53833,37.91111
summit,-119.54639,37.50861
summit,-119.54667,38.03361
summit,-119.54667,38.14444
summit,-119.5475,38.40583
summit,-119.54889,37.00167
summit,-119.54972,37.72972
summit,-119.54972,37.76361
summit,-119.55028,34.60028
summit,-119.55028,37.7825
summit,-119.55167,37.71639
summit,-119.55639,38.47056
summit,-119.55833,38.12944
summit,-119.55889,37.75694
summit,-119.56417,37.295
summit,-119.56611,37.24417
summit,-119.56972,38.435
summit,-119.57028,38.11583
summit,-119.57111,37.9
summit,-119.57306,37.01889
summit,-119.57611,37.12833
summit,-119.57694,37.165
summit,-119.57861,37.45333
summit,-119.57889,37.39833
summit,-119.57917,38.15778
summit,-119.58056,37.73667
summit,-119.58278,38.39694
summit,-119.58333,37.72306
summit,-119.58639,37.73444
summit,-119.58667,38.69389
summit,-119.59028,34.62944
summit,-119.59028,34.69111
summit,-119.59028,38.13972
summit,-119.5925,37.68972
summit,-119.59889,37.27667
summit,-119.59944,34.81389
summit,-119.60083,37.51889
summit,-119.60361,37.71306
summit,-119.60389,37.34917
summit,-119.60528,37.13278
summit,-119.60639,37.01889
summit,-119.60694,37.95917
summit,-119.60778,34.42194
summit,-119.60917,37.17667
summit,-119.61083,38.68333
summit,-119.61194,37.55611
summit,-119.61361,38.38
summit,-119.61389,37.74583
summit,-119.61417,37.74167
summit,-119.61556,34.64361
summit,-119.61667,37.0725
summit,-119.61694,38.09861
summit,-119.6175,35.16306
summit,-119.62,38.19222
summit,-119.6225,37.49083
summit,-119.62361,38.52611
summit,-119.62667,38.70694
summit,-119.62694,38.14917
summit,-119.6275,37.76417
summit,-119.63417,38.35389
summit,-119.63417,38.51028
summit,-119.63667,37.73417
summit,-119.63722,37.00417
summit,-119.6375,38.12444
summit,-119.63778,34.47194
summit,-119.63778,37.12056
summit,-119.64028,36.93
summit,-119.64056,38.43556
summit,-119.64472,34.73444
summit,-119.64722,37.18583
summit,-119.64944,37.50944
summit,-119.65,38.28639
summit,-119.65333,34.69694
summit,-119.65361,38.24528
summit,-119.65583,38.23444
summit,-119.65611,38.12389
summit,-119.665,38.02806
summit,-119.66556,37.48611
summit,-119.66556,37.48639
summit,-119.66611,38.38417
summit,-119.66972,37.05556
summit,-119.67028,38.1525
summit,-119.67389,37.70583
summit,-119.675,38.09417
summit,-119.67778,37.12778
summit,-119.67861,38.03917
summit,-119.68306,37.43306
summit,-119.68389,38.10583
summit,-119.68528,37.19083
summit,-119.68556,37.31389
summit,-119.68611,38.0525
summit,-119.68694,38.44778
summit,-119.69,34.54694
summit,-119.69028,38.30722
summit,-119.69167,38.08389
summit,-119.695,38.23694
summit,-119.69722,34.40639
summit,-119.69833,38.63833
summit,-119.69972,37.99694
summit,-119.70083,37.43667
summit,-119.70417,37.7125
summit,-119.70639,37.94639
summit,-119.70778,37.02639
summit,-119.70806,38.20583
summit,-119.70833,38.67083
summit,-119.70972,35.17972
summit,-119.71167,34.49444
summit,-119.7125,37.14639
summit,-119.71417,34.40472
summit,-119.71556,34.48639
summit,-119.71694,38.68889
summit,-119.72,37.05083
summit,-119.725,37.30139
summit,-119.73083,38.10028
summit,-119.73306,38.44889
summit,-119.73333,37.57306
summit,-119.73417,37.92667
summit,-119.735,37.73944
summit,-119.73556,37.50889
summit,-119.73667,37.24694
summit,-119.73806,34.60056
summit,-119.73972,37.52944
summit,-119.74222,38.38194
summit,-119.74444,37.41972
summit,-119.74472,38.42611
summit,-119.745,37.19444
summit,-119.745,38.21528
summit,-119.7525,37.965
summit,-119.75361,37.56
summit,-119.75417,38.06917
summit,-119.75472,38.54389
summit,-119.75694,37.46222
summit,-119.75861,37.9525
summit,-119.75861,38.47306
summit,-119.75917,35.03639
summit,-119.75917,38.56417
summit,-119.76222,34.59917
summit,-119.7625,35.29056
summit,-119.76306,37.3275
summit,-119.76556,35.41361
summit,-119.76583,37.00889
summit,-119.77167,37.33583
summit,-119.77194,37.45028
summit,-119.77222,37.37917
summit,-119.77278,34.42278
summit,-119.77333,38.09333
summit,-119.77472,37.63472
summit,-119.77639,38.37222
summit,-119.78167,38.44861
summit,-119.78694,38.52194
summit,-119.78833,37.68778
summit,-119.78917,37.85528
summit,-119.79222,38.11417
summit,-119.79472,37.18167
summit,-119.79611,37.52167
summit,-119.79639,34.55639
summit,-119.80028,38.25333
summit,-119.80194,38.47806
summit,-119.80333,37.43833
summit,-119.80333,37.63639
summit,-119.80972,37.13806
summit,-119.81139,34.66917
summit,-119.81167,34.88861
summit,-119.81167,37.39278
summit,-119.81333,38.54778
summit,-119.81389,38.45778
summit,-119.81417,34.71083
summit,-119.81444,38.49583
summit,-119.81639,38.09583
summit,-119.81972,33.98028
summit,-119.82139,38.45028
summit,-119.82639,35.01722
summit,-119.82833,34.58111
summit,-119.83222,38.60389
summit,-119.83556,37.44028
summit,-119.83611,37.49333
summit,-119.83667,38.24722
summit,-119.83667,38.57944
summit,-119.84083,37.22111
summit,-119.84389,37.38
summit,-119.84417,37.32889
summit,-119.84417,38.53139
summit,-119.84472,34.7025
summit,-119.84722,38.27444
summit,-119.84722,38.77944
summit,-119.84861,38.64972
summit,-119.85056,38.49722
summit,-119.85611,38.24028
summit,-119.85694,34.50889
summit,-119.8575,34.90222
summit,-119.85778,37.52333
summit,-119.86028,37.68778
summit,-119.86056,38.85806
summit,-119.86083,37.03389
summit,-119.86194,38.40472
summit,-119.86639,37.83806
summit,-119.87083,38.40472
summit,-119.87139,38.73861
summit,-119.87194,38.51083
summit,-119.8725,38.20139
summit,-119.87556,38.34
summit,-119.87889,37.44722
summit,-119.87917,38.48694
summit,-119.88361,38.8625
summit,-119.88444,37.36
summit,-119.88444,37.57
summit,-119.88861,35.76472
summit,-119.88861,37.85528
summit,-119.89083,38.47556
summit,-119.89111,38.47528
summit,-119.89139,35.78194
summit,-119.895,37.71806
summit,-119.89528,38.63667
summit,-119.89556,37.9025
summit,-119.89694,38.66167
summit,-119.89694,38.92278
summit,-119.89944,38.85778
summit,-119.9,34.72611
summit,-119.90222,38.75583
summit,-119.90472,37.83528
summit,-119.90833,38.51667
summit,-119.91056,35.86556
summit,-119.91417,35.8175
summit,-119.91639,38.07361
summit,-119.91694,35.78361
summit,-119.91722,37.71194
summit,-119.91833,37.39778
summit,-119.91889,37.59417
summit,-119.92056,38.14889
summit,-119.92194,38.87167
summit,-119.92306,34.505
summit,-119.92639,38.22472
summit,-119.92944,35.82806
summit,-119.93028,37.13639
summit,-119.93167,37.34944
summit,-119.93222,37.49
summit,-119.93222,38.64
summit,-119.93417,34.8125
summit,-119.93444,37.37389
summit,-119.93472,37.76278
summit,-119.93528,37.82694
summit,-119.93583,38.10833
summit,-119.93639,35.85083
summit,-119.93778,35.90083
summit,-119.94111,37.4075
summit,-119.94167,38.25528
summit,-119.94306,37.66278
summit,-119.94333,38.79694
summit,-119.94528,37.34778
summit,-119.94889,37.33
summit,-119.95028,34.72167
summit,-119.95278,34.69167
summit,-119.95361,37.88528
summit,-119.95778,34.52528
summit,-119.95778,35.94944
summit,-119.95833,37.47111
summit,-119.96,37.18583
summit,-119.96444,38.77611
summit,-119.96528,35.69722
summit,-119.96833,38.26056
summit,-119.96861,38.44694
summit,-119.97028,37.35333
summit,-119.975,38.33889
summit,-119.97694,34.55472
summit,-119.9775,34.52694
summit,-119.97944,35.95139
summit,-119.97944,35.97333
summit,-119.98167,38.73361
summit,-119.98194,35.73889
summit,-119.98222,38.67861
summit,-119.9825,34.83278
summit,-119.98417,34.74333
summit,-119.98556,35.71056
summit,-119.98611,35.98194
summit,-119.98639,37.39083
summit,-119.98639,38.71417
summit,-119.98667,38.47361
summit,-119.98972,37.26417
summit,-119.99083,35.96389
summit,-119.99167,38.62833
summit,-119.9925,35.91833
summit,-119.99611,37.73667
summit,-119.99639,35.93417
summit,-119.99778,35.96528
summit,-120.00028,38.66361
summit,-120.00111,35.97333
summit,-120.0025,35.9475
summit,-120.00639,37.66722
summit,-120.00694,38.66278
summit,-120.0075,37.37667
summit,-120.01139,38.88167
summit,-120.01222,37.33167
summit,-120.0125,35.01444
summit,-120.01528,38.91167
summit,-120.01583,37.69278
summit,-120.01778,37.47583
summit,-120.01833,38.475
summit,-120.02,40.84944
summit,-120.02139,35.99111
summit,-120.02139,38.68361
summit,-120.02194,35.97944
summit,-120.02194,39.32056
summit,-120.02194,39.34556
summit,-120.02222,35.495
summit,-120.02222,38.65917
summit,-120.02278,37.78444
summit,-120.02306,34.76778
summit,-120.02306,37.72889
summit,-120.02556,36.00639
summit,-120.02667,33.94306
summit,-120.02694,38.41417
summit,-120.02778,38.50778
summit,-120.02944,37.53444
summit,-120.03083,37.44111
summit,-120.03111,38.19639
summit,-120.03167,39.29167
summit,-120.03417,35.99056
summit,-120.03472,38.91028
summit,-120.03611,35.03778
summit,-120.03611,37.59833
summit,-120.03722,35.99444
summit,-120.03861,39.47222
summit,-120.03889,38.65194
summit,-120.04139,35.05278
summit,-120.04194,36.01944
summit,-120.04194,37.29083
summit,-120.0425,35.99667
summit,-120.0425,39.49028
summit,-120.04333,37.62667
summit,-120.04333,41.11056
summit,-120.045,39.48583
summit,-120.04667,38.65722
summit,-120.04722,37.435
summit,-120.04861,39.53333
summit,-120.04944,35.99972
summit,-120.05028,36.00222
summit,-120.05056,38.74028
summit,-120.05194,40.60806
summit,-120.05278,35.28556
summit,-120.05306,37.19306
summit,-120.05417,36.02417
summit,-120.05556,38.84611
summit,-120.05583,41.96306
summit,-120.05611,36.00389
summit,-120.05861,38.83222
summit,-120.05944,38.6625
summit,-120.05972,36.0025
summit,-120.06194,35.98444
summit,-120.06444,36.02528
summit,-120.065,37.46917
summit,-120.06528,34.77861
summit,-120.06639,36.02722
summit,-120.06806,37.99917
summit,-120.06806,38.83278
summit,-120.06917,37.75083
summit,-120.07028,39.26111
summit,-120.07083,36.01889
summit,-120.07167,38.86722
summit,-120.07194,38.85667
summit,-120.07278,35.01556
summit,-120.07361,37.86694
summit,-120.07528,37.55917
summit,-120.07528,37.55944
summit,-120.07722,35.9975
summit,-120.07722,35.99778
summit,-120.07778,37.48528
summit,-120.07917,34.89389
summit,-120.08194,36.0375
summit,-120.08222,36.03417
summit,-120.08222,40.11
summit,-120.08333,35.18528
summit,-120.08444,39.72889
summit,-120.08611,38.14472
summit,-120.08722,38.69806
summit,-120.08722,39.55778
summit,-120.08778,36.01972
summit,-120.08889,37.29472
summit,-120.08972,35.75222
summit,-120.08972,38.67417
summit,-120.09,34.53139
summit,-120.09139,38.68889
summit,-120.09333,35.35833
summit,-120.09361,38.53806
summit,-120.09389,39.71194
summit,-120.09417,36.00417
summit,-120.09444,37.48722
summit,-120.09472,41.90833
summit,-120.09694,37.38333
summit,-120.09778,38.90611
summit,-120.09917,37.80083
summit,-120.09917,39.91083
summit,-120.09944,35.05389
summit,-120.09944,38.94639
summit,-120.1,38.36806
summit,-120.10028,35.19306
summit,-120.10056,35.32528
summit,-120.10056,38.83333
summit,-120.10083,36.01139
summit,-120.10111,37.73167
summit,-120.10139,37.4875
summit,-120.10222,41.06778
summit,-120.10389,40.55611
summit,-120.10472,39.60222
summit,-120.10528,38.85972
summit,-120.10694,37.43833
summit,-120.10722,40.62444
summit,-120.10972,38.45944
summit,-120.11,37.27139
summit,-120.11056,37.79389
summit,-120.11167,36.03722
summit,-120.11278,38.93167
summit,-120.11611,38.27361
summit,-120.11639,37.7
summit,-120.11694,39.38
summit,-120.11778,39.64083
summit,-120.11861,37.96889
summit,-120.11917,38.70472
summit,-120.11972,37.74778
summit,-120.12,36.04056
summit,-120.12028,35.12389
summit,-120.12028,40.37556
summit,-120.12167,38.97
summit,-120.12306,37.66417
summit,-120.12333,37.89083
summit,-120.12389,39.94222
summit,-120.12556,41.14917
summit,-120.12722,38.02556
summit,-120.12861,38.86917
summit,-120.13083,34.86306
summit,-120.13222,38.98861
summit,-120.13278,35.73806
summit,-120.13389,41.2175
summit,-120.13444,41.13389
summit,-120.13583,35.91611
summit,-120.13583,36.03917
summit,-120.13861,39.24167
summit,-120.14028,36.06528
summit,-120.14194,41.17694
summit,-120.14222,38.15889
summit,-120.14222,39.7025
summit,-120.14417,36.04306
summit,-120.14417,37.44556
summit,-120.14472,37.89778
summit,-120.14528,34.61417
summit,-120.14528,39.2625
summit,-120.14611,39.22028
summit,-120.14889,38.95472
summit,-120.15,38.90056
summit,-120.15028,35.17556
summit,-120.15194,37.66917
summit,-120.15306,35.79972
summit,-120.15306,38.89056
summit,-120.15417,35.92833
summit,-120.155,37.74306
summit,-120.15667,38.845
summit,-120.16028,37.98389
summit,-120.16056,39.10889
summit,-120.16139,38.03556
summit,-120.16139,38.25861
summit,-120.16278,37.91667
summit,-120.16333,37.72611
summit,-120.16361,41.23806
summit,-120.16444,35.24361
summit,-120.16528,41.96583
summit,-120.16694,41.27694
summit,-120.1675,35.80306
summit,-120.16806,41.22389
summit,-120.16972,40.77417
summit,-120.17056,37.60028
summit,-120.17194,38.28556
summit,-120.17222,40.95222
summit,-120.17333,38.86417
summit,-120.1775,35.935
summit,-120.17833,39.21417
summit,-120.18028,38.95667
summit,-120.18083,39.42861
summit,-120.18167,39.29694
summit,-120.18306,41.13889
summit,-120.18528,34.91028
